OTUID,Taxon,Confidence
d71143cadedf5386f13221c70ad487ad,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.990019881
d75501c3831fd9234ea596d191ad5c03,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999973
d755fcbe30a1d068cdb39c2a68a7d83d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.862426001
d779a3b2fa3b175317dfe3591225354a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__,0.999997095
d780edecd14c1e3fe41bd5b6dcda4ebd,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.999945353
d789beb6e71019a486083f1c7bfdeb3e,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__,0.999999948
d7ec23ebad7e4698083e474a5c27fa63,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__,1
d81f6677d4def916b40df041822bad97,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,0.999975318
d849a73a26c5cc4116194ecd5ec99128,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.809235114
d86038214319c98ed9cbdbdfd8a7c6b1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999947
d897e821df898583baa7e832da459cfa,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme,1
d8a418d6545d6bdf22f59d044a784e69,k__Bacteria,0.999813906
d8b05411520e19fc6b4e94278ac6b2a2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta,0.999866518
d8c93b6c1b94c7ce5b63297abb3645c3,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,1
d8d889a018ba3bc3f9e109d45abf7d57,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__cylindroides,0.746494067
d8e34506edfa6af6eb4b14d43d7afc54,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium,0.999999833
d8e475d0f8113298435d3fe988390ccb,k__Bacteria,0.920090476
d90a3590610e52dd3eee28f55d3d81d8,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__,0.999999997
d90c9812e0799882ee560b59ef11cdeb,k__Bacteria,0.953077159
d919ce393fae6ec37b6ceac2954a007d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.832605714
d9265d1e972696045dd62fd91cea8c3d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.806663589
d9306b96e6cb2b2eda38978b54800e22,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum,0.987882782
d93f915e03cd7abd7802f45e641cdb29,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.998502874
d963b59f19db6517a9f26908f684545d,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999997408
d96791d5688ccb64e4936d64456313f6,k__Bacteria,0.916467842
d9711eb202673ad96f6deb82bf9f4ec3,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999992242
d981f74500ce79d0ce7082e92a4035c7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999999909
d99949a035ba7530cb5835b1ea1faabe,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999504
d9cf0041e4a3d680a5e72f0db241bd49,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__,0.984536914
d9dfa9ecc7f2db57e3b5461194754b58,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.720968479
d9fccd64ea897a18bb7afe5211a346c8,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999874643
da0a3beb62aac59e507e87ae2f865eb5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus; s__,0.99997049
da3d3685b42fd71a548b22619c3f791d,k__Bacteria,0.928790311
da4e8019b15ff215580dd710708d9e6c,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999961621
da8dbb9356ed5e68256a9c9ec39bdbdc,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,0.935226574
da8e46e8dad3ff33c45b32fba79d944b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.993380623
dadec627e95a61e7d7bd0c863e4c44c9,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter; s__,0.988607498
daf8858e6f235f939098123efb387947,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999997894
db01408269e8e793b5ad1681ed7cd156,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999982031
db0ffd9e32c0e69fcf0180781512c508,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.936485193
db55d2368d79895a9f6968e6045ea6e5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999903742
dbea4cdfdd043855cb82034d72ab839e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.981570015
dbef0e2d9b57bc50ff490b1c53715370,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.954885079
dc1f44c145de143aad36156e3c112062,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.953895512
dc2d0af17e09a5644c069e4ef69405be,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,0.998868574
dc38fd08f72cbaf769bf4976e1b2b492,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.999926786
dc44aa7b9dedfcdeeea86aa045ee8f65,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.805137136
dc641a85e7c6b6f2fbf967522de3ead5,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii,0.73746638
dc75096c47c90b9b802cab1bf9c89966,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.941323105
dc8a2f47b3d1dc2e1f5f805891976b29,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__,0.992030014
dcb35ab82e9d00117ba2539acc4d7ae2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.920605685
dcbb07d4ac073077efbf065219ac3022,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri,0.998072329
dcc00e6d8498da96a64f6bd41d033f3e,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium; s__,0.969252612
dcff4ae328e49e4b6a8a5fcdc69c9580,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae,0.942983939
dd313fb77ed8b3e8d7ea223f5333e829,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.999998079
dd3d4fd4175f331d52749145db650b2c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.995049152
dd400cbb44950e5745d42062c1174eea,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.999999977
dd47a875f3d045fa8a669392db03b29a,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,1
dd53bad490635d96f0cb42f4b6ede34e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__piliforme,0.999307266
dd5652ce7ea1cee6c03deb3b631b4542,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.990306145
dd93bc698bdb8d4a9caa83e404af4bb5,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__luteus,0.744482596
dda1bc25ef596a7da41f42b360bbd3ec,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999779
dde3e89bf257c7bf1438d396669a14f7,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__,1
de11b1d7a848c838a851522e47dab8a9,k__Bacteria,0.950269332
de212ac23114a54c17880b4f9d7bdd14,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.999966317
de5425be545b836744042f3b4cc718ba,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.999999562
de6d866323f8248bce40096babc28019,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.999999907
deac06e79afc266dc6e789862598af3b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999351719
df1ce85ab323b711ebe3aaee27b258ae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.999642913
df5de7ab5d0dd4d50f5f7cc7cfceb9db,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum,0.999999996
df5f8e6f57731f52381392871de418d1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis,0.99965749
df83aa0fa8968a42bc8e0856e4828d2e,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.962257629
dfb0b6016c97e2296b83bee082d99500,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999859
dfbe37e6bdcf4e526724131a502cfa86,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__,0.999999499
dfc45cb20ab8212b90fedc52382f5878,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__,0.999924296
e001359f08b50959eef4b14cc9b07e01,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.754425163
e02059f612328009b39b7ad0ca83b81b,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999998644
e031c83d0e0e162e87b8ca92c5954746,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.993936229
e054323b5bfdee554aa1e9caa9b8f123,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__,0.727671845
e0549d52e6e8e2d6d7466a515b85492d,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,0.99999999
e06c06e46dd546425eea522b7eb09446,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.994793622
e06d8a74dc8bc834a54cd3e672b0f02b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.84365325
e0b12a002f66a631d7db3322d42f4d6a,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.999999632
e0c08294f18d3fe6a6bf471b5fc7c695,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.929424964
e0c584704eef8f15458a4e08db215fac,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999974518
e0dde3cd20c6d4ae9130150ed2222c13,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__,0.997746069
e0ead0c415755aefcf8a3232aff15f73,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.890338193
e10910740b8641a3e2522a9f63253439,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999943
e111db81c2a90ba40ef54ddc735d4b94,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.999997919
e1491a19e3718f7671de76c61cc9a68f,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,0.760688143
e16502ed5f3e479caa7d69bec29ba2fb,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.916576698
e16be6de6436803e3b84a5b5a648bb17,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__,0.997413753
e176441fb5064973ee3a5222838d750b,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999997405
e17671baf9f4a84784c8f562df8d85c9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.999966644
e1cf3c2355c776e353ff955e7d657463,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.853194626
e1d0794790521a5fa5fd22f9628cb981,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,1
e1e4e79362469f2b83cb275c1f237566,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999307
e2038cfe77c7a345cbee82ad137d45f2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__,0.999791138
e20c5343cc96e2911526dffcfe1b0041,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.999250796
e21b14251c5f80f80b53526f56b99043,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri,0.997433532
e23903e5145e80c7a00ee956a1d66ef7,k__Bacteria,0.934471257
e23e4f0b8fa765d71339a609c9949645,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.811151713
e244e925f6bf2995d2beb4127ec14715,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999292861
e24875ca0fe6681549fcc8da9e453ca0,k__Bacteria,0.952891461
e24ee91cf484ec5c5350b9704e5dcd2a,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.999768493
e25af967229506cdd118af13a3fa18ad,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,0.999994239
e265fb9fdb3bca3b90caab437588c6a5,k__Bacteria,0.969611824
e27d6ec6ae05804a3be0eabbd877ab10,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__,0.792981407
e28916ae8ad9e0426a4ad71030e75bc8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.958652038
e29711aa4f6fd56bf2214fbf722aaa79,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.904156877
e2aca5d26aba9ffda7dad4517b2058c7,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.999947454
e2acaceaf90420aae741971ab21c4f74,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__somerae,0.999987458
e2b4a3633f7bb862903d1afbd8f70d2e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.990890597
e2b86e98618699502f6507eb266a70c6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.99903356
e2bebd0eb850939e3ab5c3627bc5f261,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999988986
e2db0a9769f76c82420f9af99a2507f7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999409355
e2f8c8653c91c3c0f70419260356c073,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.922777262
e310f5b8d6b2224e027db03853ddd5c9,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999985958
e348f4bd542d098f265782f232a3f682,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.876664897
e35528f6aaa72ec05c0d6b5fe8897d8c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.97700385
e355f6c75d287a024da0d6f924edcc44,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.980715415
e35f81a65c67c94cf3a234f29df23548,k__Bacteria,0.928823514
e3642debdfb5f9aeea92807531e4af42,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.845139723
e373265bb547de5e6154400c40ed985d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.952595801
e374191fa71ac03ba0dad0654a9f20f9,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,0.985838851
e37b94dcbf34c0c2fbc2d0da08b33edc,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.999933515
e37dbc785bdc0e27c842ce37a17b5302,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999973172
e393fa6c778caa32a7f99f686b4adc3b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.936744532
e3b0722cea397f25fb9af9c42d66451e,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.924081546
e3b296fd7ecb33ba30e6c9fe4c4b93ba,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.925885471
e3def4aa99104ba6a21bb5aba2128d15,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999953177
e3e054135ab9c4068370193e0205ae4c,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,0.918934628
e3ee23ef109f6f50db2005f9081f90ef,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999999922
e3eee0487f3f76c14297851288e45ff8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.92000571
e3f262862aad2ec66627638e8fb72ed7,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,0.967035315
e3fa90c670b3e7c3588c760c08c991b7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.999993578
e4113a641a8ea13c8b3ce2d1ece8bc7a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.893137454
e416dd40fa17ddaba32eae69bb7f31b0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__,0.999999999
e41bc5267c369caf5cea8a5d7f1776eb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999835492
e42b733682b1b9a43ea6c53425efbd4e,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__selenatarsenatis,0.976215472
e4330f6a6116cfa4344706f4b2f23d66,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.888834168
e4395c104ddb3a4f0d7740351ed0e84d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.968721203
e441364e78738a502c84d83851b4d116,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.992434127
e45f3b3d2a78751948b0d26008104dcb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.999997533
e48315b0d7ae74fa1b5cd8bd998e084d,k__Bacteria,0.931901724
e486752d5c306ad2f389200323684a48,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.9999991
e4eb2be10157386ad4eadacb55596541,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__,0.999971394
e4f5d4c31dc096f7ad96c632548c8ee8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.709874233
e4fa79443ca6f2b8fb79c56bfec6b12a,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,0.997381313
e50c1af68f269e824165839ff33ecac3,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.997877219
e513e73d3fea3067b53c79d48d9422bd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,0.75990972
e52589fa367aaead4635817ad6de24ec,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999953
e532c61996d325c41fcd3bbe79dcc704,k__Bacteria,0.952166984
e539cfe7a9bd0a7de696f876451d5d26,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.998513371
e541e1ce40f8e4f877bc5bde3cfde409,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.968953356
e59014d574f0910a4a4f8f7c0f788bc3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999695283
e5a13e06a11e18f07160e9aa4d6d710b,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__,0.998954518
e5bffb37f62dfdf445ef322606a670e2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,0.999457504
e5c182a72ab6968853f3675e8c66677e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus,0.999999778
e5d1ec0688d57c73a314cedc874289ab,k__Bacteria,0.930108829
e5d4515bf3caf7245c71f3e1adab13e2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.835717552
e5e5ae44d094bd526a63079e658e8642,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999985
e5f06e90beb87977e2ba1b281736b1e7,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999971
e5fc8e674ccc7c92c9ed48ba0cb4ac00,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.887838777
e64f6403d1bac7c20abae33417a4a4cd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999874646
e65c5e2e3780a2f24ea0f5901ffaa4c8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.991364133
e66c52710f0038e0b31bdd44038ed7b3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__,0.998759624
e695cbb10adba5a1ca25f64fda10d632,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.935976883
e6b5925484813628236690389a36d175,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999738743
e6c8bad6f09d8ee85d932d37c6181b05,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.956827571
e6d8ade4efbd5d47a6d2da96a9d77e65,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.907124858
e6dbb64cc51f4d630313d17b97a69afd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.950838114
e6e736770ba0182e08607e5032536759,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.99986386
e6ff13e9c8f2853d94bce897c97ebeaf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.973435802
